# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779202081700
# Start time: 2026-05-19 16:48:01
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
984,721994.0
985,720690.0
986,720198.0
987,721383.0
988,722677.0
989,722397.0
990,721182.0
991,720549.0
992,721670.0
993,722942.0
994,722534.0
995,721271.0
996,720670.0
997,721703.0
998,723068.0
999,722761.0
1000,721574.0
1001,721041.0
1002,721974.0
1003,723176.0
1004,722765.0
1005,721572.0
1006,721179.0
1007,722014.0
1008,723197.0
1009,722906.0
1010,721343.0
1011,720622.0
1012,721533.0
1013,722956.0
1014,722709.0
1015,721251.0
1016,720542.0
1017,721547.0
1018,723014.0
1019,722724.0
1020,721215.0
1021,720511.0
1022,721536.0
1023,722821.0
1024,722432.0
1025,721231.0
1026,720545.0
1027,721284.0
1028,722617.0
1029,722407.0
1030,721069.0
1031,720241.0
1032,721389.0
1033,722866.0
1034,722434.0
1035,721141.0
1036,720406.0
1037,721499.0
1038,722721.0
1039,722221.0
1040,720950.0
1041,720425.0
1042,721164.0
1043,722323.0
1044,722016.0
1045,720766.0
1046,720165.0
1047,721152.0
1048,722501.0
1049,722298.0
1050,720855.0
1051,720210.0
1052,721349.0
1053,722613.0
1054,722414.0
1055,721043.0
1056,720338.0
1057,721356.0
1058,722650.0
1059,722308.0
1060,720999.0
1061,720427.0
1062,721264.0
1063,722518.0
1064,722338.0
1065,721024.0
1066,720360.0
1067,721369.0
1068,722632.0
1069,722328.0
1070,721025.0
1071,720559.0
1072,721566.0
1073,722921.0
1074,722534.0
1075,721112.0
1076,720287.0
1077,721200.0
1078,722578.0
1079,722341.0
1080,721042.0
1081,720342.0
1082,721385.0
1083,722806.0
1084,722383.0
1085,721074.0
1086,720543.0
1087,721649.0
1088,722803.0
1089,722567.0
1090,721184.0
1091,720649.0
1092,721723.0
1093,723080.0
1094,722718.0
1095,721175.0
1096,720509.0
1097,721467.0
1098,722989.0
1099,722584.0
1100,721203.0
1101,720498.0
1102,721495.0
1103,723075.0
1104,722736.0
1105,721320.0
1106,720499.0
1107,721206.0
1108,722524.0
1109,722421.0
1110,720982.0
1111,720287.0
1112,721335.0
1113,722584.0
1114,722224.0
1115,721081.0
1116,720521.0
1117,721448.0
1118,722839.0
1119,722539.0
1120,721370.0
1121,720741.0
1122,721511.0
1123,722798.0
1124,722435.0
1125,721048.0
1126,720446.0
1127,721628.0
1128,722885.0
1129,722571.0
1130,721493.0
1131,720861.0
1132,721728.0
1133,722929.0
1134,722723.0
1135,721447.0
1136,720660.0
1137,721778.0
1138,723079.0
1139,722760.0
1140,721488.0
1141,721002.0
1142,721960.0
1143,723389.0
1144,723131.0
1145,721628.0
1146,720776.0
1147,721726.0
1148,722988.0
1149,722739.0
1150,721449.0
1151,720906.0
1152,721736.0
1153,723009.0
1154,722766.0
1155,721428.0
1156,720743.0
1157,721495.0
1158,722963.0
1159,722828.0
1160,721587.0
1161,720854.0
1162,721579.0
1163,723022.0
1164,722955.0
1165,721768.0
1166,720980.0
1167,722050.0
1168,723298.0
1169,723048.0
1170,721659.0
1171,720867.0
1172,722008.0
1173,723215.0
1174,722683.0
1175,721607.0
1176,720902.0
1177,721621.0
1178,722983.0
1179,722812.0
1180,721463.0
1181,720728.0
1182,721769.0
1183,723265.0
1184,722883.0
1185,721463.0
1186,720871.0
1187,721841.0
1188,723366.0
1189,723058.0
1190,721555.0
1191,720772.0
1192,721859.0
1193,723228.0
1194,723184.0
1195,721956.0
1196,721178.0
1197,722138.0
1198,723196.0
1199,722889.0
1200,721689.0
1201,721066.0
1202,721947.0
1203,723331.0
1204,723111.0
1205,721865.0
1206,721100.0
1207,722109.0
1208,723382.0
1209,722923.0
1210,721568.0
1211,720937.0
1212,722074.0
1213,723474.0
1214,722993.0
1215,721734.0
1216,721075.0
1217,722151.0
1218,723394.0
1219,723092.0
1220,721696.0
1221,720955.0
1222,721986.0
1223,723374.0
1224,723173.0
1225,721680.0
1226,721091.0
1227,722108.0
1228,723300.0
1229,723158.0
1230,721791.0
1231,720906.0
1232,722052.0
1233,723319.0
1234,723059.0
1235,721830.0
1236,721061.0
1237,722178.0
1238,723609.0
1239,723303.0
1240,721889.0
1241,721298.0
1242,722311.0
1243,723436.0
1244,723238.0
1245,721970.0
1246,721208.0
1247,722177.0
1248,723697.0
1249,723382.0
1250,722202.0
1251,721570.0
1252,722366.0
1253,723831.0
1254,723684.0
1255,722348.0
1256,721703.0
1257,722606.0
1258,723758.0
1259,723551.0
1260,722151.0
1261,721425.0
1262,722404.0
1263,723693.0
1264,723303.0
1265,722186.0
1266,721424.0
1267,722413.0
1268,723884.0
1269,723550.0
1270,722218.0
1271,721491.0
1272,722508.0
1273,723941.0
1274,723498.0
1275,722164.0
1276,721454.0
1277,722429.0
1278,723809.0
1279,723599.0
1280,722220.0
1281,721490.0
1282,722594.0
1283,723838.0
1284,723278.0
1285,722081.0
1286,721411.0
1287,722237.0
1288,723697.0
1289,723579.0
1290,722224.0
1291,721490.0
1292,722480.0
1293,723897.0
1294,723537.0
1295,722139.0
1296,721591.0
1297,722513.0
1298,723939.0
1299,723708.0
1300,722433.0
1301,721651.0
1302,722461.0
1303,723637.0
1304,723258.0
1305,722034.0
1306,721399.0
1307,722379.0
1308,723577.0
1309,723328.0
1310,722168.0
1311,721374.0
1312,722392.0
1313,723968.0
1314,723729.0
1315,722215.0
1316,721333.0
1317,722342.0
1318,723746.0
1319,723570.0
1320,722183.0
1321,721361.0
1322,722396.0
1323,723851.0
1324,723537.0
1325,722338.0
1326,721778.0
1327,722794.0
1328,724149.0
1329,723796.0
1330,722324.0
1331,721534.0
1332,722539.0
1333,723839.0
1334,723691.0
1335,722253.0
1336,721379.0
1337,722453.0
1338,723752.0
1339,723599.0
1340,722250.0
1341,721421.0
1342,722602.0
1343,723901.0
1344,723440.0
1345,722289.0
1346,721434.0
1347,722579.0
1348,723919.0
1349,723576.0
1350,722221.0
1351,721572.0
1352,722547.0
1353,723763.0
1354,723339.0
1355,722044.0
1356,721463.0
1357,722444.0
1358,723786.0
1359,723686.0
1360,722424.0
1361,721561.0
1362,722154.0
1363,723573.0
1364,723679.0
1365,722159.0
1366,721371.0
1367,722364.0
1368,723724.0
1369,723509.0
1370,722145.0
1371,721414.0
1372,722438.0
1373,723692.0
1374,723446.0
1375,722085.0
1376,721364.0
1377,722457.0
1378,723881.0
1379,723494.0
1380,722149.0
1381,721417.0
1382,722231.0
1383,723629.0
1384,723437.0
1385,722431.0
1386,721759.0
1387,722747.0
1388,724163.0
1389,723924.0
1390,722379.0
1391,721291.0
1392,722212.0
1393,723584.0
1394,723182.0
1395,721894.0
1396,721375.0
1397,722450.0
1398,723695.0
1399,723426.0
1400,721926.0
1401,721120.0
1402,722083.0
1403,723513.0
1404,723325.0
1405,721937.0
1406,721176.0
1407,722269.0
1408,723766.0
1409,723663.0
1410,722240.0
1411,721580.0
1412,722631.0
1413,723737.0
1414,723432.0
1415,722186.0
1416,721424.0
1417,722469.0
1418,723825.0
1419,723554.0
1420,722206.0
1421,721337.0
1422,722361.0
1423,723655.0
1424,723544.0
1425,722349.0
1426,721556.0
1427,722417.0
1428,723589.0
1429,723252.0
1430,721858.0
1431,720593.0
1432,721960.0
1433,723506.0
1434,723203.0
1435,721999.0
1436,721372.0
1437,722169.0
1438,723474.0
1439,723461.0
1440,722116.0
1441,721249.0
1442,722073.0
1443,723406.0
1444,723363.0
1445,722113.0
1446,721375.0
1447,722324.0
1448,723574.0
1449,723522.0
1450,722202.0
1451,721640.0
1452,722560.0
1453,723843.0
1454,723658.0
1455,722240.0
1456,721418.0
1457,722366.0
1458,723824.0
1459,723592.0
1460,722275.0
1461,721486.0
1462,722437.0
1463,723848.0
1464,723501.0
1465,722284.0
1466,721603.0
1467,722594.0
1468,724068.0
1469,723718.0
1470,722323.0
1471,721404.0
1472,722409.0
1473,723883.0
1474,723799.0
1475,722414.0
1476,721526.0
1477,722351.0
1478,723683.0
1479,723578.0
1480,722291.0
1481,721418.0
1482,722283.0
1483,723669.0
1484,723559.0
1485,722279.0
1486,721348.0
1487,722242.0
1488,723709.0
1489,723499.0
1490,722016.0
1491,721212.0
1492,722332.0
1493,723734.0
1494,723472.0
1495,722096.0
1496,721287.0
1497,722311.0
1498,723640.0
1499,723492.0
1500,722006.0
1501,721079.0
1502,722128.0
1503,723576.0
1504,723466.0
1505,722059.0
1506,721279.0
1507,722046.0
1508,723233.0
1509,722991.0
1510,721926.0
1511,721218.0
1512,721989.0
1513,723340.0
1514,723195.0
1515,722025.0
1516,721074.0
1517,722003.0
1518,723400.0
1519,723286.0
1520,722019.0
1521,721189.0
1522,722234.0
1523,723461.0
1524,723136.0
1525,721815.0
1526,720976.0
1527,721996.0
1528,723391.0
1529,723214.0
1530,721962.0
1531,721109.0
1532,721924.0
1533,723391.0
1534,723104.0
1535,721881.0
1536,720996.0
1537,722004.0
