# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779205465283
# Start time: 2026-05-19 17:44:25
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
1407,136283.0
1408,136509.0
1409,134994.0
1410,134249.0
1411,134904.0
1412,136186.0
1413,136349.0
1414,135015.0
1415,134306.0
1416,134938.0
1417,136259.0
1418,136613.0
1419,135439.0
1420,134509.0
1421,134913.0
1422,136136.0
1423,136618.0
1424,135486.0
1425,134659.0
1426,135368.0
1427,136716.0
1428,136905.0
1429,135603.0
1430,134729.0
1431,135464.0
1432,136861.0
1433,136989.0
1434,135834.0
1435,134963.0
1436,135706.0
1437,137292.0
1438,137511.0
1439,136063.0
1440,135025.0
1441,135782.0
1442,137290.0
1443,137573.0
1444,136481.0
1445,135381.0
1446,136138.0
1447,137645.0
1448,137891.0
1449,136678.0
1450,135439.0
1451,135775.0
1452,137091.0
1453,137026.0
1454,135768.0
1455,135154.0
1456,135604.0
1457,136974.0
1458,137328.0
1459,135903.0
1460,135113.0
1461,135812.0
1462,137298.0
1463,137554.0
1464,136526.0
1465,135734.0
1466,136350.0
1467,137617.0
1468,137839.0
1469,136701.0
1470,135526.0
1471,136124.0
1472,137633.0
1473,137728.0
1474,136483.0
1475,135448.0
1476,136031.0
1477,137511.0
1478,137701.0
1479,136345.0
1480,135446.0
1481,135959.0
1482,137338.0
1483,137517.0
1484,136111.0
1485,135302.0
1486,135887.0
1487,137262.0
1488,137420.0
1489,136083.0
1490,135325.0
1491,135945.0
1492,137418.0
1493,137658.0
1494,136528.0
1495,135695.0
1496,136444.0
1497,137905.0
1498,138174.0
1499,136803.0
1500,135716.0
1501,136560.0
1502,137993.0
1503,138231.0
1504,137050.0
1505,136047.0
1506,136976.0
1507,138430.0
1508,138508.0
1509,137451.0
1510,136448.0
1511,137344.0
1512,138714.0
1513,138812.0
1514,137666.0
1515,136756.0
1516,137554.0
1517,138781.0
1518,139044.0
1519,138014.0
1520,137301.0
1521,138327.0
1522,139564.0
1523,139709.0
1524,138569.0
1525,137603.0
1526,138391.0
1527,139508.0
1528,139494.0
1529,138265.0
1530,137206.0
1531,137812.0
1532,139087.0
1533,139274.0
1534,137920.0
1535,136584.0
1536,137173.0
1537,138723.0
1538,138741.0
