EEG_CH1_RAW	EEG_CH1_BP_0p5_20
-7952	-4379.3267
-7611	-4385.084
-7027	-4388.906
-7001	-4389.882
-7579	-4387.5537
-7905	-4381.97
-7555	-4373.6196
-6972	-4363.348
-6997	-4352.2026
-7574	-4341.331
-7906	-4331.7285
-7560	-4324.0444
-6980	-4318.5405
-6993	-4315.123
-7575	-4313.4487
-7901	-4313.0474
-7547	-4313.435
-6973	-4314.273
-6980	-4315.446
-7531	-4317.157
-7859	-4319.7964
-7497	-4323.746
-6911	-4329.3286
-6872	-4336.6543
-7411	-4345.588
-7756	-4355.6714
-7433	-4366.1787
-6854	-4376.2314
-6818	-4384.9883
-7406	-4391.841
-7739	-4396.498
-7343	-4398.9116
-6779	-4399.3184
-6819	-4398.1714
-7249	-4396.111
-7473	-4393.6807
-7271	-4391.175
-6821	-4388.7095
-6901	-4386.2124
-7460	-4383.596
-7796	-4380.753
-7478	-4377.723
-6894	-4374.7534
-6912	-4372.171
-7483	-4370.5737
-7824	-4370.569
-7454	-4372.534
-6877	-4376.547
-6906	-4382.261
-7466	-4388.987
-7834	-4395.7324
-7526	-4401.3535
-6901	-4404.8823
-6901	-4405.6934
-7511	-4403.793
-7899	-4399.8667
-7526	-4395.1787
-6937	-4391.2974
-6957	-4389.8164
-7569	-4392.028
-7944	-4398.534
-7610	-4409.025
-7028	-4422.2197
-7024	-4436.061
-7592	-4448.0967
-7967	-4455.9194
-7634	-4457.575
-7021	-4452.093
-7044	-4439.628
-7634	-4421.647
-7955	-4400.686
-7562	-4379.857
-6995	-4362.3716
-7058	-4350.9736
-7667	-4347.4873
-8020	-4352.502
-7672	-4365.244
-7066	-4383.7397
-7084	-4405.182
-7662	-4426.467
-8009	-4444.699
-7661	-4457.61
-7090	-4463.8584
-6861	-4463.2617
-7159	-4456.6694
-7711	-4445.5806
-7535	-4431.959
-7061	-4417.7944
-7125	-4404.803
-7728	-4394.224
-8064	-4386.707
-7717	-4382.245
-7136	-4380.383
-7106	-4380.3276
-7652	-4381.191
-8006	-4382.098
-7664	-4382.306
-7066	-4381.282
-7099	-4378.671
-7701	-4374.383
-8048	-4368.552
-7696	-4361.496
-7142	-4353.6787
-7165	-4345.701
-7732	-4338.316
-8087	-4332.302
-7722	-4328.3203
-7102	-4326.819
-7153	-4327.8423
-7877	-4330.9985
-8270	-4335.544
-7887	-4340.3647
-7267	-4344.1396
-7294	-4345.547
-7890	-4343.615
-8177	-4337.9077
-7769	-4328.571
-7196	-4316.302
-7234	-4302.2437
-7902	-4287.719
-8181	-4274.0005
-7757	-4261.889
-7196	-4251.509
-7271	-4242.2646
-7864	-4233.051
-8186	-4222.515
-7814	-4209.361
-7180	-4192.812
-7264	-4172.8447
-7900	-4150.444
-8207	-4127.555
-7799	-4106.728
-6982	-4090.757
-6687	-4082.098
-7502	-4082.2632
-8057	-4091.7014
-7724	-4109.55
-7272	-4133.7515
-7358	-4161.428
-7970	-4189.4155
-8286	-4214.822
-7893	-4235.3755
-7341	-4249.79
-7337	-4257.897
-7901	-4260.5435
-8183	-4259.2695
-7787	-4255.878
-7260	-4252.007
-7316	-4248.9336
-7884	-4247.4688
-8161	-4247.968
-7827	-4250.3823
-7297	-4254.5566
-7334	-4260.3896
-7951	-4267.968
-8247	-4277.5884
-7797	-4289.507
-7271	-4303.7075
-7324	-4319.7393
-7911	-4336.5957
-8240	-4352.793
-7864	-4366.529
-7289	-4376.017
-7315	-4379.985
-7922	-4378.083
